0,26
0,21
0,22
0,23
0,29
0,22
0,19
0,23
0,19
0,22
0,22
0,21
0,23
0,19
0,26
0,20
0,19
0,22
0,19
0,21
0,20
0,20
0,27
0,22
0,28
0,21
0,28
0,27
0,23
0,21
0,22
0,21
0,21
0,21
0,22
0,21
0,35
0,22
0,22
0,20
0,22
0,17
0,19
0,24
0,20
0,18
0,24
0,34
0,24
0,21
0,31
0,22
0,22
0,29
0,19
0,31
0,22
0,21
0,22
0,23
0,21
0,26
0,24
0,17
0,22
0,27
0,22
0,26
0,24
0,22
0,27
0,21
0,16
0,21
0,17
0,20
0,18
0,22
0,18
0,23
0,18
0,26
0,19
0,22
0,22
0,19
0,22
0,18
0,20
0,22
0,23
0,18
0,25
0,19
0,23
0,21
0,23
0,21
0,20
0,19
